Annotation,Location
N,576199
N,576410
V,576554
N,576835
N,577046
N,577254
V,577392
N,577680
N,577890
N,578098
V,578243
N,578516
N,578733
N,578947
V,579091
N,579361
N,579573
N,579783
V,579932
N,580205
N,580415
N,580622
V,580769
N,581037
N,581250
N,581464
V,581593
N,581877
N,582090
N,582308
V,582451
N,582725
N,582938
N,583150
V,583296
N,583571
N,583790
N,584000
V,584146
N,584417
N,584636
N,584852
V,584999
N,585271
N,585488
N,585700
V,585843
N,586126
N,586345
N,586558
V,586702
N,586983
N,587208
N,587419
V,587564
N,587835
N,588057
N,588268
V,588413
N,588700
N,588918
N,589129
V,589273
N,589557
N,589774
N,589986
V,590126
N,590407
N,590622
N,590837
V,590986
N,591262
N,591480
N,591694
V,591843
N,592126
N,592346
N,592556
V,592697
N,592980
N,593202
N,593419
V,593563
N,593837
N,594052
N,594270
V,594420
V,594572
N,594900
V,595074
N,595327
V,595486
N,595752
N,595970
N,596182
F,596390
N,596607
N,596829
N,597039
V,597186
N,597462
V,597663
V,597784
N,598097
N,598323
N,598533
V,598677
N,598952
N,599175
N,599387
V,599533
N,599805
N,600020
N,600234
V,600378
N,600664
N,600879
N,601094
V,601235
N,601515
N,601735
N,601949
V,602090
N,602369
N,602587
N,602801
V,602944
N,603223
N,603441
N,603653
V,603796
N,604089
N,604308
N,604522
V,604666
N,604954
N,605171
N,605393
+,605492
V,605591
N,605826
V,605975
N,606257
V,606433
N,606695
V,606847
N,607124
V,607307
+,607429
N,607552
N,607775
N,607999
N,608213
N,608427
V,608567
V,608737
N,609081
N,609304
N,609521
V,609663
N,609954
V,610124
N,610399
N,610618
N,610834
V,611015
N,611267
N,611487
V,611677
N,611912
N,612129
V,612276
N,612563
V,612725
N,613001
N,613221
V,613362
N,613654
N,613879
N,614100
V,614240
N,614525
N,614744
N,614961
V,615108
N,615397
A,615575
N,615818
N,616035
N,616252
N,616468
N,616678
V,616823
N,617102
N,617319
N,617537
V,617685
N,617970
N,618188
N,618405
V,618556
N,618835
N,619055
N,619268
V,619439
N,619688
N,619906
N,620124
V,620294
N,620544
N,620757
N,620974
V,621155
V,621297
N,621610
V,621763
N,622040
N,622263
N,622483
V,622675
N,622912
N,623124
N,623345
V,623542
V,623671
N,623981
V,624133
N,624412
N,624632
N,624848
V,625026
N,625276
N,625487
N,625705
V,625904
V,626034
N,626347
V,626497
N,626780
N,626997
N,627213
V,627402
N,627643
N,627857
N,628072
V,628266
V,628399
N,628707
V,628855
N,629132
N,629349
N,629566
+,629638
V,629711
N,629994
V,630141
N,630428
V,630601
+,630737
N,630874
N,631097
N,631310
+,631418
V,631488
V,631630
V,631784
+,632061
N,632138
V,632310
N,632571
N,632786
N,633003
N,633219
N,633431
V,633571
N,633851
V,634008
N,634276
N,634492
N,634710
V,634880
N,635131
N,635349
N,635571
V,635745
N,635990
N,636198
N,636415
V,636602
V,636730
N,637046
V,637202
N,637466
V,637637
N,637897
N,638113
V,638260
N,638530
V,638677
N,638954
N,639174
V,639320
N,639605
V,639811
N,640024
N,640235
N,640454
N,640666
V,640809
N,641078
N,641291
N,641498
N,641706
N,641917
N,642121
N,642325
V,642508
N,642742
N,642952
N,643160
V,643333
V,643468
N,643777
V,643938
N,644201
N,644410
+,644479
V,644548
N,644816
V,644963
N,645245
V,645388
N,645662
V,645803
N,646079
V,646241
+,646373
N,646505
N,646728
N,646940
N,647154
N,647367
V,647513
N,647808
N,648026
N,648240
V,648382
N,648653
N,648873
N,649090
V,649237
N,649518
N,649730
N,649946
