Annotation,Location
N,549331
N,549535
N,549742
N,549952
N,550162
N,550361
N,550557
N,550754
N,550965
N,551171
N,551371
N,551577
N,551783
N,551992
N,552188
N,552386
N,552592
N,552811
N,553018
N,553219
N,553414
N,553617
N,553833
N,554036
N,554240
N,554444
N,554654
N,554862
N,555061
N,555257
N,555467
N,555681
N,555879
N,556083
N,556283
N,556492
N,556690
N,556895
N,557103
N,557307
N,557521
N,557727
N,557928
N,558124
N,558331
N,558548
N,558753
N,558957
N,559158
N,559363
N,559564
N,559765
N,559965
N,560174
N,560387
N,560585
N,560786
N,560986
N,561196
N,561408
N,561616
N,561823
N,562031
N,562227
N,562427
N,562631
N,562838
N,563047
a,563186
a,563322
N,563558
N,563799
N,563996
N,564201
N,564414
N,564624
N,564827
N,565024
N,565221
N,565423
N,565635
N,565837
N,566039
N,566244
N,566454
N,566654
N,566857
N,567055
N,567267
N,567483
N,567683
N,567883
N,568084
N,568287
N,568489
N,568689
N,568898
N,569100
N,569308
N,569512
N,569720
N,569916
N,570118
N,570332
N,570545
N,570746
N,570946
N,571148
N,571356
N,571558
N,571760
N,571973
F,572164
N,572376
N,572580
N,572787
N,572988
N,573189
N,573398
N,573603
N,573814
N,574012
N,574211
N,574416
N,574623
N,574837
N,575037
N,575245
N,575442
N,575648
N,575854
N,576060
N,576267
N,576467
N,576678
N,576883
N,577082
F,577280
N,577485
+,577591
V,577697
N,577901
V,578090
N,578305
V,578495
+,578609
N,578723
N,578923
N,579130
F,579345
N,579555
F,579751
N,579948
F,580154
N,580366
F,580562
N,580766
V,580973
N,581182
F,581388
N,581581
F,581781
N,581998
F,582212
N,582408
V,582615
N,582816
V,583016
N,583225
F,583424
N,583629
V,583838
N,584049
V,584244
N,584444
V,584612
V,584764
N,585070
N,585271
N,585473
N,585679
N,585883
N,586079
V,586280
N,586495
N,586699
N,586903
V,587087
N,587315
N,587513
N,587715
N,587929
N,588139
N,588338
N,588535
N,588734
V,588940
N,589149
N,589342
N,589544
V,589735
N,589963
N,590170
N,590363
N,590564
N,590777
N,590987
V,591157
N,591388
N,591592
N,591789
N,591990
N,592193
N,592404
V,592570
N,592811
N,593016
N,593213
N,593411
N,593619
N,593826
N,594026
N,594230
F,594432
N,594627
N,594828
N,595039
N,595235
N,595436
V,595646
N,595853
N,596053
N,596251
V,596457
N,596667
F,596875
N,597073
F,597276
N,597481
F,597686
N,597886
F,598082
N,598295
N,598501
N,598702
A,598853
N,599094
F,599302
N,599501
N,599717
N,599923
N,600125
N,600325
N,600533
N,600734
N,600936
N,601139
N,601350
N,601561
N,601760
N,601965
N,602170
N,602365
V,602571
N,602782
N,602988
N,603189
V,603363
N,603580
F,603789
N,603994
N,604202
N,604401
N,604606
N,604809
N,605020
N,605222
N,605426
N,605639
N,605847
N,606051
V,606232
N,606458
V,606639
N,606859
N,607072
N,607273
N,607479
N,607679
N,607890
N,608085
N,608291
N,608501
F,608704
N,608909
V,609098
N,609323
N,609521
N,609730
V,609910
N,610138
N,610344
N,610550
N,610759
N,610952
N,611151
N,611362
N,611574
N,611769
N,611972
N,612172
F,612381
N,612580
V,612759
N,612987
N,613202
N,613410
V,613606
N,613790
N,614021
N,614224
N,614433
N,614643
N,614844
N,615047
N,615251
N,615447
F,615652
N,615854
F,616062
N,616262
V,616449
N,616672
V,616873
N,617073
F,617283
N,617497
N,617696
N,617902
N,618105
N,618303
N,618508
N,618710
N,618921
N,619122
F,619329
N,619534
F,619735
N,619931
V,620121
N,620353
N,620555
N,620759
N,620960
N,621166
N,621368
N,621565
N,621772
N,621984
N,622192
N,622390
F,622593
N,622799
V,622969
N,623212
F,623419
N,623625
N,623832
N,624029
N,624225
N,624433
N,624636
N,624839
N,625043
N,625249
N,625449
N,625650
N,625852
N,626059
N,626275
N,626475
F,626680
N,626885
F,627089
N,627291
V,627490
N,627706
N,627914
N,628119
N,628324
N,628524
N,628724
N,628933
N,629140
N,629348
N,629557
N,629750
N,629957
N,630161
A,630316
N,630563
N,630775
N,630982
N,631182
N,631393
N,631594
N,631795
N,632007
N,632216
N,632419
N,632622
V,632828
N,633025
V,633226
N,633440
N,633646
N,633852
N,634057
N,634264
N,634458
N,634662
N,634871
N,635079
N,635283
N,635496
V,635699
N,635894
V,636081
N,636305
N,636519
N,636722
N,636925
N,637131
N,637331
N,637527
N,637731
N,637945
N,638149
N,638353
N,638539
N,638759
N,638965
N,639162
V,639370
N,639583
F,639795
N,639994
F,640200
N,640401
N,640604
N,640812
N,641026
N,641232
N,641428
N,641632
N,641834
N,642035
N,642234
N,642445
N,642657
N,642855
F,643055
N,643257
V,643430
N,643670
F,643881
N,644087
N,644295
N,644490
N,644688
N,644901
N,645105
N,645311
N,645512
N,645722
N,645924
N,646120
N,646318
N,646529
N,646741
N,646939
N,647147
N,647347
F,647546
N,647748
N,647953
N,648163
N,648366
A,648519
N,648762
N,648974
N,649174
N,649374
N,649577
N,649790
N,649992
